created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,cleaned_text,tokens,normalisasi,Stopwords,Stemmer,label,sentiment,score,label_manual
Sun Aug 27 15:56:12 +0000 2023,1.69583E+18,aku musuhan sm cocoki ðŸ‘ŠðŸ‘ŠðŸ‘Š,0,0,0,1,in,1.31593E+18,1.69583E+18,crecsencs,https://twitter.com/crecsencs/status/1695827560905761050,aku musuhan sm cocoki,"['aku', 'musuhan', 'sm', 'cocoki']","['saya', 'musuhan', 'sama', 'cocoki']","['musuhan', 'cocoki']",musuh cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9748966097831726}",0.97489661,NEGATIVE
Sun Aug 27 15:55:30 +0000 2023,1.69583E+18,masih open cairin voc live ya  Voc 20k co 40k get 33k (reg)  Voc 10k co 20k get 15k (reg)   Bisa instan dan dimodalin juga (fee beda) kalo kalian gada saldo.  Drpd nunggu cocoki mending ini aja yu lumayan bisa 57k/minggu perakunnya   Wa di bio yaa!   Cv convert wts wtb cairin,0,0,0,0,in,1.51163E+18,1.69583E+18,casuarinaa11,https://twitter.com/casuarinaa11/status/1695827384413643183,masih open cairin voc live ya voc 20k co 40k get 33k reg voc 10k co 20k get 15k reg bisa instan dan dimodalin juga fee beda kalo kalian gada saldo drpd nunggu cocoki mending ini aja yu lumayan bisa 57kminggu perakunnya wa di bio yaa cv convert wts wtb cairin,"['masih', 'open', 'cairin', 'voc', 'live', 'ya', 'voc', '20k', 'co', '40k', 'get', '33k', 'reg', 'voc', '10k', 'co', '20k', 'get', '15k', 'reg', 'bisa', 'instan', 'dan', 'dimodalin', 'juga', 'fee', 'beda', 'kalo', 'kalian', 'gada', 'saldo', 'drpd', 'nunggu', 'cocoki', 'mending', 'ini', 'aja', 'yu', 'lumayan', 'bisa', '57kminggu', 'perakunnya', 'wa', 'di', 'bio', 'yaa', 'cv', 'convert', 'wts', 'wtb', 'cairin']","['masih', 'open', 'cairin', 'voc', 'live', 'ya', 'voc', '20k', 'co', '40k', 'get', '33k', 'reg', 'voc', '10k', 'co', '20k', 'get', '15k', 'reg', 'bisa', 'instan', 'dan', 'dimodalin', 'juga', 'fee', 'beda', 'kalau', 'kalian', 'tidak ada', 'saldo', 'drpd', 'nunggu', 'cocoki', 'mending', 'ini', 'saja', 'yu', 'lumayan', 'bisa', '57kminggu', 'perakunnya', 'wa', 'di', 'bio', 'yaa', 'cv', 'convert', 'wts', 'wtb', 'cairin']","['open', 'cairin', 'voc', 'live', 'ya', 'voc', '20k', 'co', '40k', 'get', '33k', 'reg', 'voc', '10k', 'co', '20k', 'get', '15k', 'reg', 'instan', 'dimodalin', 'fee', 'beda', 'tidak ada', 'saldo', 'drpd', 'nunggu', 'cocoki', 'mending', 'yu', 'lumayan', '57kminggu', 'perakunnya', 'wa', 'bio', 'yaa', 'cv', 'convert', 'wts', 'wtb', 'cairin']",open cairin voc live ya voc 20k co 40k get 33k reg voc 10k co 20k get 15k reg instan dimodalin fee beda tidak ada saldo drpd nunggu cocok mending yu lumayan 57kminggu akun wa bio yaa cv convert wts wtb cairin,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9958141446113586}",0.995814145,NETRAL
Sun Aug 27 15:52:27 +0000 2023,1.69583E+18,cape gua sama cocoki sumpahðŸ™,0,4,0,1,in,1.59167E+18,1.69583E+18,bunniiesp,https://twitter.com/bunniiesp/status/1695826619917856855,cape gua sama cocoki sumpah,"['cape', 'gua', 'sama', 'cocoki', 'sumpah']","['cape', 'gua', 'sama', 'cocoki', 'sumpah']","['cape', 'gua', 'cocoki', 'sumpah']",cape gua cocok sumpah,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.7231766581535339}",0.723176658,NEGATIVE
Sun Aug 27 15:52:27 +0000 2023,1.69583E+18,sumpaj cocoki tu apase,0,2,0,0,in,1.38542E+18,1.69583E+18,bilvaira,https://twitter.com/bilvaira/status/1695826619880128965,sumpaj cocoki tu apase,"['sumpaj', 'cocoki', 'tu', 'apase']","['sumpaj', 'cocoki', 'tu', 'apase']","['sumpaj', 'cocoki', 'tu', 'apase']",sumpaj cocok tu apase,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8066142201423645}",0.80661422,NETRAL
Sun Aug 27 15:52:16 +0000 2023,1.69583E+18,@andihiyat Hidup lebih tenang kl g maen game cocoki anjirrrrr,0,0,0,0,in,2270689120,1.69576E+18,pinkeusunny,https://twitter.com/pinkeusunny/status/1695826574460047830,hidup lebih tenang kl maen game cocoki anjirrrrr,"['hidup', 'lebih', 'tenang', 'kl', 'maen', 'game', 'cocoki', 'anjirrrrr']","['hidup', 'lebih', 'tenang', 'kl', 'main', 'game', 'cocoki', 'anjirrrrr']","['hidup', 'tenang', 'kl', 'main', 'game', 'cocoki', 'anjirrrrr']",hidup tenang kl main game cocok anjirrrrr,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9718360304832458}",0.97183603,NEGATIVE
Sun Aug 27 15:49:18 +0000 2023,1.69583E+18,@jogmfs Ambis main cocoki aja,0,0,0,0,in,1.27999E+18,1.69578E+18,riedmoon,https://twitter.com/riedmoon/status/1695825825424392459,ambis main cocoki aja,"['ambis', 'main', 'cocoki', 'aja']","['ambis', 'main', 'cocoki', 'saja']","['ambis', 'main', 'cocoki']",ambis main cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9705623388290405}",0.970562339,POSITIVE
Sun Aug 27 15:49:01 +0000 2023,1.69583E+18,"@scanofhyuk SAMA, makanya itu tipe cowo idaman biar bisa buka joki cocoki",0,1,0,0,in,8.8443E+17,1.69582E+18,scanofaeri,https://twitter.com/scanofaeri/status/1695825756394488288,sama makanya itu tipe cowo idaman biar bisa buka joki cocoki,"['sama', 'makanya', 'itu', 'tipe', 'cowo', 'idaman', 'biar', 'bisa', 'buka', 'joki', 'cocoki']","['sama', 'makanya', 'itu', 'tipe', 'cowo', 'idaman', 'biar', 'bisa', 'buka', 'joki', 'cocoki']","['tipe', 'cowo', 'idaman', 'buka', 'joki', 'cocoki']",tipe cowo idam buka joki cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9898462891578674}",0.989846289,POSITIVE
Sun Aug 27 15:47:59 +0000 2023,1.69583E+18,Cocoki stresssss,0,0,0,0,in,1.15623E+18,1.69583E+18,petraaa76,https://twitter.com/petraaa76/status/1695825495760507186,cocoki stresssss,"['cocoki', 'stresssss']","['cocoki', 'stresssss']","['cocoki', 'stresssss']",cocok stresssss,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9390347599983215}",0.93903476,NEGATIVE
Sun Aug 27 15:47:52 +0000 2023,1.69583E+18,"akhirnya menang cocoki lagi setelah coba dari siang  kuncinya masih ttp sama, ga ush terlalu banyak mikir YAY~ AKU SUDAH MENANG LV. 2 &amp  DAPAT 10RB KOIN! Kamu bisa ngga? #ShopeeCocoki  https://t.co/DmaR4RAK5z https://t.co/0JZD4YNyyq""",0,0,0,0,in,1.39349E+18,1.69583E+18,nununanath,https://twitter.com/nununanath/status/1695825464856920069,akhirnya menang cocoki lagi setelah coba dari siang kuncinya masih ttp sama ga ush terlalu banyak mikir yay aku sudah menang lv 2 amp dapat 10rb koin kamu bisa ngga shopeecocoki,"['akhirnya', 'menang', 'cocoki', 'lagi', 'setelah', 'coba', 'dari', 'siang', 'kuncinya', 'masih', 'ttp', 'sama', 'ga', 'ush', 'terlalu', 'banyak', 'mikir', 'yay', 'aku', 'sudah', 'menang', 'lv', '2', 'amp', 'dapat', '10rb', 'koin', 'kamu', 'bisa', 'ngga', 'shopeecocoki']","['akhirnya', 'menang', 'cocoki', 'lagi', 'setelah', 'coba', 'dari', 'siang', 'kuncinya', 'masih', 'ttp', 'sama', 'tidak', 'ush', 'terlalu', 'banyak', 'mikir', 'yay', 'saya', 'sudah', 'menang', 'lv', '2', 'amp', 'dapat', '10rb', 'koin', 'kamu', 'bisa', 'tidak', 'shopeecocoki']","['menang', 'cocoki', 'coba', 'siang', 'kuncinya', 'ttp', 'ush', 'mikir', 'yay', 'menang', 'lv', '2', 'amp', '10rb', 'koin', 'shopeecocoki']",menang cocok coba siang kunci ttp ush mikir yay menang lv 2 amp 10rb koin shopeecocoki,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9882425665855408}",0.988242567,POSITIVE
Sun Aug 27 15:47:07 +0000 2023,1.69583E+18,"@malkaleegra @convomfs bukan lagi dah, cocoki mah pengalihan isu aja",0,0,0,0,in,1.55399E+18,1.69582E+18,urdaddies_,https://twitter.com/urdaddies_/status/1695825274792013836,bukan lagi dah cocoki mah pengalihan isu aja,"['bukan', 'lagi', 'dah', 'cocoki', 'mah', 'pengalihan', 'isu', 'aja']","['bukan', 'lagi', 'sudah', 'cocoki', 'mah', 'pengalihan', 'isu', 'saja']","['cocoki', 'mah', 'pengalihan', 'isu']",cocok mah alih isu,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.7803199291229248}",0.780319929,NEGATIVE
Sun Aug 27 15:47:00 +0000 2023,1.69583E+18,si cinun pamer menang cocokiðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/6zgsASFKzZ,0,0,0,0,in,1.62103E+18,1.69583E+18,aaimoncis,https://twitter.com/aaimoncis/status/1695825245578608717,si cinun pamer menang cocoki,"['si', 'cinun', 'pamer', 'menang', 'cocoki']","['si', 'cinun', 'pamer', 'menang', 'cocoki']","['si', 'cinun', 'pamer', 'menang', 'cocoki']",si cun pamer menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.6917500495910645}",0.69175005,POSITIVE
Sun Aug 27 15:45:57 +0000 2023,1.69582E+18,@zulKAIden ka ayaa aku mau main cocoki yah terima kasih spacenya ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜,0,1,0,1,in,1.1319E+18,1.69579E+18,scentslaven,https://twitter.com/scentslaven/status/1695824983631827266,ka ayaa aku mau main cocoki yah terima kasih spacenya,"['ka', 'ayaa', 'aku', 'mau', 'main', 'cocoki', 'yah', 'terima', 'kasih', 'spacenya']","['ka', 'ayaa', 'saya', 'mau', 'main', 'cocoki', 'yah', 'terima', 'kasih', 'spacenya']","['ka', 'ayaa', 'main', 'cocoki', 'yah', 'terima', 'kasih', 'spacenya']",ka ayaa main cocok yah terima kasih spacenya,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9831677079200745}",0.983167708,POSITIVE
Sun Aug 27 15:45:38 +0000 2023,1.69582E+18,gamau stress sendirian main cocoki ngajak al &gt &gt &gt &gt &gt  https://t.co/DuXKYw4tGc,0,1,0,0,in,1.53665E+18,1.69582E+18,bibichocco,https://twitter.com/bibichocco/status/1695824904514634130,gamau stress sendirian main cocoki ngajak al gt gt gt gt gt,"['gamau', 'stress', 'sendirian', 'main', 'cocoki', 'ngajak', 'al', 'gt', 'gt', 'gt', 'gt', 'gt']","['gamau', 'stress', 'sendirian', 'main', 'cocoki', 'ngajak', 'al', 'begitu', 'begitu', 'begitu', 'begitu', 'begitu']","['gamau', 'stress', 'main', 'cocoki', 'ngajak', 'al']",gamau stress main cocok ngajak al,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9786956906318665}",0.978695691,POSITIVE
Sun Aug 27 15:45:36 +0000 2023,1.69582E+18,Udah lah cape main shopee cocoki tapi penasaranðŸ˜ƒðŸ˜­ðŸ˜‡ðŸ˜ž,0,1,0,0,in,1.26832E+18,1.69582E+18,cordelialaurie,https://twitter.com/cordelialaurie/status/1695824896818069946,udah lah cape main shopee cocoki tapi penasaran,"['udah', 'lah', 'cape', 'main', 'shopee', 'cocoki', 'tapi', 'penasaran']","['sudah', 'lah', 'cape', 'main', 'shopee', 'cocoki', 'tetapi', 'penasaran']","['cape', 'main', 'shopee', 'cocoki', 'penasaran']",cape main shopee cocok penasaran,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8759860396385193}",0.87598604,NEGATIVE
Sun Aug 27 15:45:36 +0000 2023,1.69582E+18,Ada ngga enaknya juga ya menang cocoki gabut bet,0,0,0,0,in,1.29753E+18,1.69582E+18,crush1485,https://twitter.com/crush1485/status/1695824893227737151,ada ngga enaknya juga ya menang cocoki gabut bet,"['ada', 'ngga', 'enaknya', 'juga', 'ya', 'menang', 'cocoki', 'gabut', 'bet']","['ada', 'tidak', 'enaknya', 'juga', 'ya', 'menang', 'cocoki', 'gabut', 'bet']","['enaknya', 'ya', 'menang', 'cocoki', 'gabut', 'bet']",enak ya menang cocok gabut bet,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9329675436019897}",0.932967544,NETRAL
Sun Aug 27 15:44:58 +0000 2023,1.69582E+18,@scanofhyuk tipe cowo idaman: minimal menang cocoki 59 kali,0,1,0,0,in,8.8443E+17,1.69582E+18,scanofaeri,https://twitter.com/scanofaeri/status/1695824733781323813,tipe cowo idaman minimal menang cocoki 59 kali,"['tipe', 'cowo', 'idaman', 'minimal', 'menang', 'cocoki', '59', 'kali']","['tipe', 'cowo', 'idaman', 'minimal', 'menang', 'cocoki', '59', 'kali']","['tipe', 'cowo', 'idaman', 'minimal', 'menang', 'cocoki', '59', 'kali']",tipe cowo idam minimal menang cocok 59 kali,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9713838696479797}",0.97138387,NETRAL
Sun Aug 27 15:43:47 +0000 2023,1.69582E+18,akhirnya bisa ngeshare menang cocoki https://t.co/3s96x174x7,0,0,0,0,in,1.01251E+18,1.69582E+18,rice_vobo,https://twitter.com/rice_vobo/status/1695824438443524160,akhirnya bisa ngeshare menang cocoki,"['akhirnya', 'bisa', 'ngeshare', 'menang', 'cocoki']","['akhirnya', 'bisa', 'ngeshare', 'menang', 'cocoki']","['ngeshare', 'menang', 'cocoki']",ngeshare menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9338677525520325}",0.933867753,POSITIVE
Sun Aug 27 15:43:27 +0000 2023,1.69582E+18,rang orang kok bisa menang shopee cocoki sih ðŸ˜”,0,2,0,0,in,9.70607E+17,1.69582E+18,nyantuysore,https://twitter.com/nyantuysore/status/1695824353605414919,rang orang kok bisa menang shopee cocoki sih,"['rang', 'orang', 'kok', 'bisa', 'menang', 'shopee', 'cocoki', 'sih']","['rang', 'orang', 'kok', 'bisa', 'menang', 'shopee', 'cocoki', 'sih']","['rang', 'orang', 'menang', 'shopee', 'cocoki', 'sih']",rang orang menang shopee cocok sih,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8963718414306641}",0.896371841,NETRAL
Sun Aug 27 15:41:04 +0000 2023,1.69582E+18,sedang menunggu cocoki hari esok,0,0,0,0,in,1.55366E+18,1.69582E+18,endofrisa,https://twitter.com/endofrisa/status/1695823755719872788,sedang menunggu cocoki hari esok,"['sedang', 'menunggu', 'cocoki', 'hari', 'esok']","['sedang', 'menunggu', 'cocoki', 'hari', 'esok']","['menunggu', 'cocoki', 'esok']",tunggu cocok esok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.7637068033218384}",0.763706803,NETRAL
Sun Aug 27 15:40:26 +0000 2023,1.69582E+18,agustus udah menang cocoki 21Ã—ðŸ¤£,0,0,0,0,in,1.46847E+18,1.69582E+18,HuanggRenjuunn,https://twitter.com/HuanggRenjuunn/status/1695823596143444074,agustus udah menang cocoki 21,"['agustus', 'udah', 'menang', 'cocoki', '21']","['agustus', 'sudah', 'menang', 'cocoki', '21']","['agustus', 'menang', 'cocoki', '21']",agustus menang cocok 21,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9581146240234375}",0.958114624,NETRAL
Sun Aug 27 15:40:16 +0000 2023,1.69582E+18,@nnauraayu Aq main cocoki aj deh,0,0,0,0,in,1.05772E+18,1.69564E+18,tikatikachuw,https://twitter.com/tikatikachuw/status/1695823553105629657,aq main cocoki aj deh,"['aq', 'main', 'cocoki', 'aj', 'deh']","['saya', 'main', 'cocoki', 'aj', 'deh']","['main', 'cocoki', 'aj', 'deh']",main cocok aj deh,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.7858840227127075}",0.785884023,NETRAL
Sun Aug 27 15:39:04 +0000 2023,1.69582E+18,perbedaan tingkat kesulitan cocoki kemaren dah hari ini https://t.co/9vKUcGk1cT,0,1,0,1,in,1.507E+18,1.69582E+18,Ghz4Ghz,https://twitter.com/Ghz4Ghz/status/1695823250478252180,perbedaan tingkat kesulitan cocoki kemaren dah hari ini,"['perbedaan', 'tingkat', 'kesulitan', 'cocoki', 'kemaren', 'dah', 'hari', 'ini']","['perbedaan', 'tingkat', 'kesulitan', 'cocoki', 'kemaren', 'sudah', 'hari', 'ini']","['perbedaan', 'tingkat', 'kesulitan', 'cocoki', 'kemaren']",beda tingkat sulit cocok kemaren,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9479579925537109}",0.947957993,NETRAL
Sun Aug 27 15:38:23 +0000 2023,1.69582E+18,Kpn menang lagi cocoki? ðŸ˜” kesel bgt,0,0,0,0,in,1.28546E+18,1.69582E+18,gguknmini,https://twitter.com/gguknmini/status/1695823077651996916,kpn menang lagi cocoki kesel bgt,"['kpn', 'menang', 'lagi', 'cocoki', 'kesel', 'bgt']","['kpn', 'menang', 'lagi', 'cocoki', 'kesel', 'banget']","['kpn', 'menang', 'cocoki', 'kesel', 'banget']",kpn menang cocok kesel banget,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9599226117134094}",0.959922612,NEGATIVE
Sun Aug 27 15:38:20 +0000 2023,1.69582E+18,hidup lagi cape capenya gara gara cocoki malah besok senin,0,1,0,0,in,1.50367E+18,1.69582E+18,txtfelixflcs,https://twitter.com/txtfelixflcs/status/1695823064410534346,hidup lagi cape capenya gara gara cocoki malah besok senin,"['hidup', 'lagi', 'cape', 'capenya', 'gara', 'gara', 'cocoki', 'malah', 'besok', 'senin']","['hidup', 'lagi', 'cape', 'capenya', 'gara', 'gara', 'cocoki', 'malah', 'besok', 'senin']","['hidup', 'cape', 'capenya', 'gara', 'gara', 'cocoki', 'besok', 'senin']",hidup cape cape gara gara cocok besok senin,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.967279314994812}",0.967279315,NEGATIVE
Sun Aug 27 15:38:15 +0000 2023,1.69582E+18,@convomf kalian udh pernah menang cocoki berapa kali?,10,0,0,0,in,1.07344E+18,1.69582E+18,aurigae_,https://twitter.com/aurigae_/status/1695823045024514235,kalian udh pernah menang cocoki berapa kali,"['kalian', 'udh', 'pernah', 'menang', 'cocoki', 'berapa', 'kali']","['kalian', 'sudah', 'pernah', 'menang', 'cocoki', 'berapa', 'kali']","['menang', 'cocoki', 'kali']",menang cocok kali,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.6924387812614441}",0.692438781,NETRAL
Sun Aug 27 15:37:47 +0000 2023,1.69582E+18,@hyciantv bntar ser aku msh main cocokiðŸ˜¤  btw km msh main genshin khHHhhh?,0,1,0,0,in,1.40152E+18,1.69582E+18,Johenzi,https://twitter.com/Johenzi/status/1695822927055483149,bntar ser aku msh main cocoki btw km msh main genshin khhhhhh,"['bntar', 'ser', 'aku', 'msh', 'main', 'cocoki', 'btw', 'km', 'msh', 'main', 'genshin', 'khhhhhh']","['bntar', 'ser', 'saya', 'masih', 'main', 'cocoki', 'btw', 'km', 'masih', 'main', 'genshin', 'khhhhhh']","['bntar', 'ser', 'main', 'cocoki', 'btw', 'km', 'main', 'genshin', 'khhhhhh']",bntar ser main cocok btw km main genshin khhhhhh,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9944433569908142}",0.994443357,NETRAL
Sun Aug 27 15:37:27 +0000 2023,1.69582E+18,Whwhwhw cocoki bangsul ðŸ˜­,0,0,0,0,in,9.34795E+17,1.69582E+18,usernameapaa,https://twitter.com/usernameapaa/status/1695822845153292305,whwhwhw cocoki bangsul,"['whwhwhw', 'cocoki', 'bangsul']","['whwhwhw', 'cocoki', 'bangsul']","['whwhwhw', 'cocoki', 'bangsul']",whwhwhw cocok bangsul,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9830358624458313}",0.983035862,NETRAL
Sun Aug 27 15:36:20 +0000 2023,1.69582E+18,"Instagram, twitter, telegram, cocoki, TikTokâ€¦ dah seharian bolak balik apps ini ajaa ðŸ™‚ unfaedah",0,0,0,0,in,350169550,1.69582E+18,elizhafadilah,https://twitter.com/elizhafadilah/status/1695822561459011863,instagram twitter telegram cocoki tiktok dah seharian bolak balik apps ini ajaa unfaedah,"['instagram', 'twitter', 'telegram', 'cocoki', 'tiktok', 'dah', 'seharian', 'bolak', 'balik', 'apps', 'ini', 'ajaa', 'unfaedah']","['instagram', 'twitter', 'telegram', 'cocoki', 'tiktok', 'sudah', 'seharian', 'bolak', 'balik', 'apps', 'ini', 'ajaa', 'unfaedah']","['instagram', 'twitter', 'telegram', 'cocoki', 'tiktok', 'seharian', 'bolak', 'apps', 'ajaa', 'unfaedah']",instagram twitter telegram cocok tiktok hari bolak apps ajaa unfaedah,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9939996004104614}",0.9939996,NEGATIVE
Sun Aug 27 15:35:36 +0000 2023,1.69582E+18,"@convomfs Wajar sih, nagih soalnya tapi cocoki game tai bangsat asu.",0,0,0,0,in,1.05301E+18,1.69582E+18,gcxvibes,https://twitter.com/gcxvibes/status/1695822378318889399,wajar sih nagih soalnya tapi cocoki game tai bangsat asu,"['wajar', 'sih', 'nagih', 'soalnya', 'tapi', 'cocoki', 'game', 'tai', 'bangsat', 'asu']","['wajar', 'sih', 'nagih', 'soalnya', 'tetapi', 'cocoki', 'game', 'tai', 'bangsat', 'asu']","['wajar', 'sih', 'nagih', 'cocoki', 'game', 'tai', 'bangsat', 'asu']",wajar sih nagih cocok game tai bangsat asu,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9833959341049194}",0.983395934,NEGATIVE
Sun Aug 27 15:34:48 +0000 2023,1.69582E+18,sekarang aku paham betapa stress nya main cocoki,1,1,0,0,in,925368734,1.69582E+18,masihmager,https://twitter.com/masihmager/status/1695822178342908094,sekarang aku paham betapa stress nya main cocoki,"['sekarang', 'aku', 'paham', 'betapa', 'stress', 'nya', 'main', 'cocoki']","['sekarang', 'saya', 'paham', 'betapa', 'stress', 'nya', 'main', 'cocoki']","['paham', 'betapa', 'stress', 'main', 'cocoki']",paham betapa stress main cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9794421792030334}",0.979442179,NETRAL
Sun Aug 27 15:34:43 +0000 2023,1.69582E+18,"Walau ribuan kali tutor sopi cocoki lewat tl, aku ga bakal mainin lagi tu game yg bikin gw stresssss beratttt auajanabggggggg GAK BISA MENANGGG AHNBBBVGGGGGG GUK GUK MBEKKKKKKMMM MIAWWWWW  AUNGGGGGG JIKAAAA KAU BERTEMU AKU BEGINI",0,0,0,0,in,1.51224E+18,1.69582E+18,GFormPickeYme82,https://twitter.com/GFormPickeYme82/status/1695822155865567663,walau ribuan kali tutor sopi cocoki lewat tl aku ga bakal mainin lagi tu game yg bikin gw stresssss beratttt auajanabggggggg gak bisa menanggg ahnbbbvgggggg guk guk mbekkkkkkmmm miawwwww aungggggg jikaaaa kau bertemu aku begini,"['walau', 'ribuan', 'kali', 'tutor', 'sopi', 'cocoki', 'lewat', 'tl', 'aku', 'ga', 'bakal', 'mainin', 'lagi', 'tu', 'game', 'yg', 'bikin', 'gw', 'stresssss', 'beratttt', 'auajanabggggggg', 'gak', 'bisa', 'menanggg', 'ahnbbbvgggggg', 'guk', 'guk', 'mbekkkkkkmmm', 'miawwwww', 'aungggggg', 'jikaaaa', 'kau', 'bertemu', 'aku', 'begini']","['walau', 'ribuan', 'kali', 'tutor', 'shopee', 'cocoki', 'lewat', 'tl', 'saya', 'tidak', 'bakal', 'mainin', 'lagi', 'tu', 'game', 'yang', 'bikin', 'gw', 'stresssss', 'beratttt', 'auajanabggggggg', 'tidak', 'bisa', 'menanggg', 'ahnbbbvgggggg', 'guk', 'guk', 'mbekkkkkkmmm', 'miawwwww', 'aungggggg', 'jikaaaa', 'kau', 'bertemu', 'saya', 'begini']","['ribuan', 'kali', 'tutor', 'shopee', 'cocoki', 'tl', 'mainin', 'tu', 'game', 'bikin', 'gw', 'stresssss', 'beratttt', 'auajanabggggggg', 'menanggg', 'ahnbbbvgggggg', 'guk', 'guk', 'mbekkkkkkmmm', 'miawwwww', 'aungggggg', 'jikaaaa', 'kau', 'bertemu']",ribu kali tutor shopee cocok tl mainin tu game bikin gw stresssss beratttt auajanabggggggg menanggg ahnbbbvgggggg guk guk mbekkkkkkmmm miawwwww aungggggg jikaaaa kau temu,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9955850839614868}",0.995585084,NETRAL
Sun Aug 27 15:34:05 +0000 2023,1.69582E+18,pak ustad apa hukumnya main sopi cocoki tapi ga ngerjain tugas,0,7,0,0,in,9.88429E+17,1.69582E+18,19O3O2,https://twitter.com/19O3O2/status/1695821996754706741,pak ustad apa hukumnya main sopi cocoki tapi ga ngerjain tugas,"['pak', 'ustad', 'apa', 'hukumnya', 'main', 'sopi', 'cocoki', 'tapi', 'ga', 'ngerjain', 'tugas']","['pak', 'ustad', 'apa', 'hukumnya', 'main', 'shopee', 'cocoki', 'tetapi', 'tidak', 'ngerjain', 'tugas']","['ustad', 'hukumnya', 'main', 'shopee', 'cocoki', 'ngerjain', 'tugas']",ustad hukum main shopee cocok ngerjain tugas,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9635391235351562}",0.963539124,NETRAL
Sun Aug 27 15:33:59 +0000 2023,1.69582E+18,@convomfs Aku gagal mulu maen cocoki,0,0,0,0,in,336326218,1.69582E+18,justnezlynda,https://twitter.com/justnezlynda/status/1695821969793695773,aku gagal mulu maen cocoki,"['aku', 'gagal', 'mulu', 'maen', 'cocoki']","['saya', 'gagal', 'mulu', 'main', 'cocoki']","['gagal', 'mulu', 'main', 'cocoki']",gagal mulu main cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.8983125686645508}",0.898312569,NETRAL
Sun Aug 27 15:33:44 +0000 2023,1.69582E+18,ðŸ’š emg ada ya orang yang beneran menang cocoki?,2,32,1,1,in,1371650588,1.69582E+18,tanyarlfes,https://twitter.com/tanyarlfes/status/1695821909496385656,emg ada ya orang yang beneran menang cocoki,"['emg', 'ada', 'ya', 'orang', 'yang', 'beneran', 'menang', 'cocoki']","['emg', 'ada', 'ya', 'orang', 'yang', 'beneran', 'menang', 'cocoki']","['emg', 'ya', 'orang', 'beneran', 'menang', 'cocoki']",emg ya orang beneran menang cocok,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9105961918830872}",0.910596192,NETRAL
Sun Aug 27 15:33:36 +0000 2023,1.69582E+18,"@convomfs cocoki knp siii, sebel bgt kalah mulu!!",0,0,0,0,in,1.2358E+18,1.69582E+18,liafirdayantiii,https://twitter.com/liafirdayantiii/status/1695821875111395487,cocoki knp siii sebel bgt kalah mulu,"['cocoki', 'knp', 'siii', 'sebel', 'bgt', 'kalah', 'mulu']","['cocoki', 'kenapa', 'siii', 'sebel', 'banget', 'kalah', 'mulu']","['cocoki', 'siii', 'sebel', 'banget', 'kalah', 'mulu']",cocok siii sebel banget kalah mulu,NEGATIVE,"{'label': 'NEGATIVE', 'score': 0.9464356899261475}",0.94643569,NEGATIVE
